has_left,business_travel,department,education,education_field,employee_id,job_level,job_role,monthly_income,percent_salary_hike,total_working_years,training_times_last_year,years_at_company,years_since_last_promotion,years_with_curr_manager,environment_satisfaction,job_satisfaction,work_life_balance,job_involvement,performance_rating,avg_hours_per_day,std_hours_daily,std_hours_monthly,total_days_worked,overtime_ratio
0,1,HR,4,LifeSci,2104,5,LabTech,76320,21,10,3,10,7,7,1,4,3,3,4,5.98418388429752,0.3108675990730251,0.0804657848394739,242,0.0
1,0,Sales,2,Other,2105,3,HealthRep,98240,18,1,2,1,0,0,1,2,4,3,3,8.402396125116713,0.2780130483491384,0.0547830877086812,238,0.9285714285714286
0,1,R&D,4,LifeSci,2106,1,MfgDir,99500,20,3,3,3,1,2,1,4,3,3,4,7.395566059757236,0.2678967436169263,0.0706036910956822,238,0.0126050420168067
0,1,R&D,4,LifeSci,2107,2,SalesExec,20930,19,36,2,10,0,9,4,4,3,3,3,7.6952370689655165,0.3291892292896831,0.0564440105510947,232,0.168103448275862
0,1,R&D,3,LifeSci,2108,2,LabTech,99800,12,6,1,6,0,1,3,1,2,3,3,8.594112021857923,0.3200586789449283,0.0712815490208726,244,0.9672131147540984
0,1,Sales,1,Marketing,2109,1,SalesExec,38940,12,10,3,10,1,8,3,1,3,4,3,7.301323529411765,0.2930591682627993,0.0679978863720617,238,0.0042016806722689
0,1,R&D,4,Tech,2110,1,Scientist,40510,16,13,3,6,0,5,3,4,3,3,3,7.442859274563819,0.2926853186727225,0.0816662672531246,242,0.0330578512396694
0,1,R&D,2,LifeSci,2111,3,LabTech,168350,17,25,3,8,0,7,3,4,3,3,3,6.6082968455743885,0.300277740560663,0.0553308553286023,236,0.0
0,1,Sales,4,LifeSci,2112,2,Scientist,62300,14,23,2,1,0,0,1,3,4,2,3,6.688532088122606,0.305818220449142,0.0635318569415305,232,0.0
0,2,Sales,2,Marketing,2113,1,LabTech,47170,19,12,3,11,0,7,3,2,2,3,3,6.095977496483824,0.3066969272644831,0.056644442339302,237,0.0
0,1,R&D,4,LifeSci,2114,2,LabTech,132370,13,7,2,1,0,0,4,2,2,4,3,6.110347222222223,0.3032895130500526,0.0684490725633212,228,0.0
0,1,R&D,4,LifeSci,2115,2,LabTech,37550,19,5,2,5,0,3,1,3,3,3,3,8.001521438450899,0.3097641840265895,0.0636812468241076,241,0.5020746887966805
0,1,Sales,4,Medical,2116,1,LabTech,65820,19,6,3,6,1,0,3,4,3,3,3,8.799048288795126,0.3047561941465657,0.064575552170711,237,0.9873417721518988
0,1,Sales,1,Marketing,2117,2,MfgDir,74060,14,25,2,1,0,0,4,4,4,3,3,6.18902658045977,0.3011057031327006,0.0551182273317334,232,0.0
0,1,R&D,3,Tech,2118,2,HealthRep,48050,16,9,2,7,1,7,4,4,2,3,3,6.878174931129477,0.2926544172188187,0.0356029033798894,242,0.0
0,1,Sales,4,Medical,2119,2,LabTech,27410,15,2,3,1,0,0,3,3,2,3,3,6.000829861111112,0.3138702054000753,0.0672936511510999,240,0.0
0,1,R&D,3,LifeSci,2120,1,LabTech,42620,18,26,2,22,3,10,2,2,3,3,3,6.99462077294686,0.3039539635017986,0.0447204730845096,230,0.0
0,1,R&D,2,LifeSci,2121,2,Scientist,161840,13,10,2,9,0,8,4,3,3,4,3,11.025822087269455,0.3233744882783087,0.0519349435787889,247,1.0
0,1,Sales,4,Marketing,2122,3,LabTech,115570,22,1,0,1,0,1,2,4,3,3,4,10.811617104656523,0.292504151099484,0.0629250102578051,241,1.0
0,1,Sales,3,Medical,2123,3,LabTech,18780,13,1,2,1,0,1,4,3,3,3,3,7.476028368794326,0.3215573969407662,0.0786080474500923,235,0.0595744680851063
1,2,R&D,1,LifeSci,2124,1,MfgDir,109320,11,1,3,1,1,0,3,4,3,3,3,9.166382797270954,0.3120818042011484,0.0561845839684511,228,1.0
0,1,HR,3,LifeSci,2125,2,Scientist,68110,11,8,4,8,2,2,3,4,2,3,3,8.707262583095915,0.3120709151141583,0.0655170731193616,234,0.9871794871794872
1,1,HR,3,HR,2126,2,LabTech,43060,11,26,3,24,1,11,1,2,3,3,3,9.911379818594105,0.2892700125702657,0.0669033986810211,245,1.0
0,0,R&D,3,LifeSci,2127,2,Manager,48590,24,34,3,33,15,0,4,2,3,4,4,9.58409155937053,0.285532189407827,0.0773387004615303,233,1.0
1,2,R&D,2,Medical,2128,4,Scientist,53370,14,2,2,2,2,2,1,3,1,3,3,7.613900511390051,0.2830147599714622,0.0665315787256924,239,0.0962343096234309
0,1,R&D,4,LifeSci,2129,1,MfgDir,23400,13,26,2,11,0,8,4,2,3,1,3,6.879879070881225,0.2957095559683952,0.0676644417195224,232,0.0
0,1,Sales,4,Medical,2130,3,SalesRep,74910,14,4,3,3,0,2,3,1,3,2,3,8.909026019690575,0.2902702059990818,0.059781155275065,237,1.0
0,2,R&D,3,LifeSci,2131,2,ResearchDir,105270,14,31,3,29,11,10,4,2,2,3,3,11.006115879828329,0.3023875620095664,0.0691990715600907,233,1.0
0,1,R&D,2,LifeSci,2132,2,Scientist,165950,21,25,2,9,5,4,4,4,2,3,4,6.608805441243714,0.3053493873443308,0.0673985193067276,243,0.0
0,2,Sales,4,Medical,2133,3,Scientist,88340,13,15,1,11,5,10,3,2,4,3,3,6.784572368421053,0.2909587676776141,0.0512607376779218,228,0.0
0,2,R&D,3,Other,2134,1,Manager,55770,19,5,3,4,0,2,4,3,2,3,3,10.42061614083219,0.3016536170480954,0.0460966660202546,243,1.0
0,1,R&D,4,LifeSci,2135,2,Scientist,47070,17,26,4,25,14,13,3,1,2,1,3,7.802089424951267,0.2868398892174273,0.0947796975223515,228,0.2719298245614035
0,2,Sales,3,LifeSci,2136,2,SalesExec,24000,18,14,3,10,1,8,3,2,4,3,3,7.470801005747127,0.2922521562579502,0.0672372876448769,232,0.0258620689655172
0,1,R&D,3,LifeSci,2137,4,HealthRep,98240,19,4,2,3,2,2,3,3,3,3,3,10.503479591836737,0.3360358583835143,0.0654464654997107,245,1.0
0,1,R&D,4,LifeSci,2138,1,Manager,64470,13,18,3,1,0,0,2,2,3,3,3,9.41620634920635,0.3066024143375849,0.0658780494124042,245,1.0
0,1,R&D,2,Medical,2139,1,LabTech,195020,18,23,3,21,15,17,4,4,4,4,3,6.409671276079573,0.3017311278864405,0.1132535035729445,229,0.0
0,1,R&D,4,Medical,2140,1,HealthRep,27250,21,18,4,16,5,12,3,2,3,2,4,10.607794995408632,0.2702029743089363,0.0649059435362524,242,1.0
1,1,R&D,4,LifeSci,2141,2,LabTech,62720,19,10,3,10,0,5,1,4,3,3,3,6.012525584795322,0.3152739514656891,0.0683915218950434,228,0.0
0,2,R&D,3,LifeSci,2142,2,SalesRep,21270,14,2,3,2,2,2,4,4,3,3,3,9.679196599616857,0.2752167973603489,0.0445717457677835,232,1.0
0,2,Sales,4,Medical,2143,2,Scientist,182000,17,8,3,7,7,7,2,3,3,3,3,7.017285781544256,0.3035450737242584,0.072283369627632,236,0.0
0,0,R&D,4,Other,2144,1,Scientist,20960,11,10,2,8,1,7,3,3,3,3,3,9.497514124293785,0.318357326561168,0.0723311150009601,236,1.0
1,1,R&D,4,Tech,2145,1,SalesRep,28860,13,10,4,7,7,7,2,3,3,3,3,8.39062440645774,0.2989797530574282,0.0787391767865851,234,0.9188034188034188
0,1,Sales,4,LifeSci,2146,2,SalesRep,20330,15,5,5,3,1,2,4,1,2,3,3,6.765892330383481,0.301542125694488,0.0748195220794536,226,0.0
0,1,R&D,2,LifeSci,2147,1,Scientist,36220,25,2,0,2,2,1,4,2,2,3,4,7.982099673202614,0.3362403839637528,0.0844551467657443,238,0.4243697478991596
0,1,R&D,4,Other,2148,1,SalesExec,42330,11,10,5,10,0,8,3,4,4,3,3,6.8195002374169045,0.2965040557049517,0.064801308823255,234,0.0
0,2,R&D,3,Medical,2149,3,LabTech,36810,17,22,2,0,0,0,3,2,3,3,3,5.978748241912799,0.2809440084309614,0.0907105182968266,237,0.0
0,1,Sales,1,Marketing,2150,1,LabTech,54600,13,21,3,19,15,2,3,2,3,3,3,8.400860404896422,0.2929247272527806,0.0618129301272511,236,0.9279661016949152
0,1,R&D,3,Other,2151,2,LabTech,21870,18,2,1,2,2,2,1,3,3,1,3,5.993010869565217,0.3063511856140062,0.0852193422886353,230,0.0
1,1,R&D,3,Tech,2152,1,SalesExec,96020,13,10,3,10,1,1,4,3,3,3,3,6.479733992467042,0.2762114037307592,0.0595248365802145,236,0.0
1,1,R&D,2,LifeSci,2153,2,LabTech,28360,20,6,3,5,0,3,3,1,3,2,4,7.703856421356422,0.2861007079414403,0.0521946294009857,231,0.1341991341991342
0,1,Sales,1,Marketing,2154,4,ResearchDir,40890,18,10,2,9,6,7,1,4,3,4,3,6.166816415180612,0.3081002334798407,0.0444923982343614,243,0.0
0,1,Sales,3,Marketing,2155,2,SalesExec,166270,12,10,5,7,1,7,4,3,3,2,3,6.711335009578544,0.2933232988081715,0.0616185985511418,232,0.0
0,1,Sales,3,Medical,2156,1,Scientist,26190,12,10,3,7,5,7,4,1,4,2,3,7.706544995408631,0.3038580459612465,0.0655460234581911,242,0.1652892561983471
0,0,R&D,3,Medical,2157,5,SalesExec,56790,13,10,2,9,7,5,3,4,3,2,3,7.984185660018993,0.307323446418612,0.0479040249634017,234,0.4829059829059829
0,1,R&D,2,Medical,2158,5,LabTech,154020,21,25,3,3,1,2,4,1,3,2,4,10.441048085901024,0.2983364073771096,0.0805708937643108,238,1.0
1,1,Sales,1,Other,2159,1,LabTech,59850,13,9,1,5,1,0,4,2,3,2,3,9.79710608237548,0.3119971612855599,0.0585441680716033,232,1.0
1,1,R&D,2,Tech,2160,3,LabTech,25790,19,10,1,8,7,7,2,2,2,3,3,10.018041894353368,0.2781050823233493,0.0420940115976063,244,1.0
0,1,R&D,4,Medical,2161,1,SalesExec,30410,11,9,2,9,0,8,2,1,3,2,3,10.361327825670497,0.3126867011033065,0.0746307968252135,232,1.0
0,1,R&D,1,Medical,2162,2,HealthRep,34470,14,9,5,8,1,7,1,3,3,3,3,5.976122448979592,0.3085266236763876,0.0677751080583334,245,0.0
0,0,R&D,2,Medical,2163,1,SalesExec,195130,12,10,1,10,9,6,4,3,2,2,3,10.10100210970464,0.3178061138450752,0.0625866308864749,237,1.0
0,0,Sales,3,LifeSci,2164,1,ResearchDir,27730,11,19,3,19,11,9,3,2,3,3,3,7.795501133786848,0.2968185727251186,0.0605462415076724,245,0.2244897959183673
1,2,R&D,1,LifeSci,2165,1,SalesExec,71040,14,3,3,3,2,2,4,2,4,3,3,9.135941290635614,0.2878610553210322,0.0597931973794,229,1.0
1,1,Sales,3,LifeSci,2166,1,LabTech,63220,11,10,2,3,1,2,1,1,4,3,3,6.027372245663386,0.3054041852789191,0.0598528678331597,237,0.0
0,0,R&D,3,LifeSci,2167,2,LabTech,20830,12,21,3,20,2,10,3,3,2,2,3,9.710156955736224,0.3220328410059541,0.065359439847422,246,1.0
0,1,Sales,3,Tech,2168,2,MfgDir,83810,15,23,3,19,9,11,4,3,3,3,3,6.629416786916787,0.3190626823573489,0.071079165026554,231,0.0
0,1,Sales,2,Medical,2169,3,MfgDir,26910,16,36,6,7,7,7,4,2,3,3,3,7.995408022130015,0.3062905249582566,0.0762853826059567,241,0.4979253112033195
0,0,R&D,1,LifeSci,2170,1,LabTech,42860,15,6,6,4,0,0,3,3,3,3,3,7.337527538314176,0.2972293644989669,0.0610447359908859,232,0.0086206896551724
0,1,R&D,2,Tech,2171,2,ResearchDir,26590,24,10,2,9,1,6,4,4,2,3,4,7.4184357344632765,0.3063855324151704,0.0753474085463547,236,0.0254237288135593
0,1,Sales,3,Medical,2172,2,SalesExec,94340,13,9,3,9,8,8,3,4,3,2,3,5.99870138888889,0.2617822101816039,0.0750638150060531,240,0.0
0,2,Sales,4,Other,2173,2,HealthRep,55610,11,10,2,9,1,7,3,1,3,2,3,7.690605200945626,0.3205302341113584,0.0730569499247578,235,0.1702127659574468
0,2,Sales,2,Tech,2174,2,Manager,66460,13,9,2,9,1,1,3,3,3,2,3,9.508205128205129,0.2970678727926682,0.0523550411410752,247,1.0
0,1,Sales,2,LifeSci,2175,4,MfgDir,77250,13,33,2,33,0,10,3,2,3,3,3,9.48023530762167,0.3061433516748051,0.0897174085222503,242,1.0
0,1,Sales,4,LifeSci,2176,1,Scientist,107250,18,11,5,7,1,7,2,1,3,2,3,6.585955743879473,0.3109463565410318,0.0700741105563204,236,0.0
0,1,Sales,3,LifeSci,2177,2,Scientist,88470,16,10,3,10,9,6,3,1,4,4,3,7.23356081390032,0.2707853175119941,0.0570653069075788,243,0.0
0,1,R&D,2,Medical,2178,4,Scientist,20450,19,7,3,3,1,2,4,4,2,3,3,6.2904,0.2891908796260811,0.0292126083305359,225,0.0
1,1,Sales,4,Tech,2179,2,SalesExec,10090,13,31,3,10,5,9,3,1,2,4,3,8.488845153664304,0.3042173011873121,0.0737753102868431,235,0.9531914893617022
0,1,R&D,4,Medical,2180,1,Scientist,33480,22,7,2,4,0,3,2,2,3,1,4,6.117230461393596,0.2983941296402249,0.0719370161662338,236,0.0
0,2,Sales,2,LifeSci,2181,1,Scientist,12810,11,17,2,15,6,13,1,1,2,3,3,6.086681839402428,0.3068107154542833,0.0663987737538975,238,0.0
0,1,R&D,1,LifeSci,2182,2,Scientist,28190,20,11,2,10,0,8,4,4,3,2,4,7.596445652173912,0.2768931665155197,0.0585554105416356,230,0.0652173913043478
0,1,R&D,3,LifeSci,2183,2,LabTech,48510,18,5,2,1,0,0,3,3,3,3,3,7.097427983539093,0.2839767204107849,0.0557057275781897,243,0.0
0,1,R&D,1,Medical,2184,3,MfgDir,40280,14,29,3,5,0,3,4,2,2,3,3,7.494571708272149,0.2821804999396571,0.0724504278899925,227,0.039647577092511
0,0,R&D,4,Medical,2185,2,SalesExec,27200,22,0,2,0,0,0,4,4,4,3,4,7.905436671239141,0.2767977405527723,0.059158475885125,243,0.3497942386831276
0,1,R&D,4,Other,2186,2,ResearchDir,81200,13,10,2,9,0,0,4,4,3,2,3,7.180452898550724,0.2902119759631298,0.0447979714344951,230,0.0
0,2,R&D,4,Medical,2187,1,ResearchDir,46470,17,8,3,6,0,0,4,4,3,4,3,7.352186609686609,0.2731149768353939,0.058880002579369,234,0.0085470085470085
1,1,R&D,3,Tech,2188,1,HR,46800,14,24,0,19,3,8,1,3,2,4,3,8.68269090077732,0.2912692623807956,0.0795701588853471,243,0.9958847736625516
0,1,R&D,4,LifeSci,2189,2,LabTech,32210,15,33,2,19,15,9,4,2,3,3,3,10.380261904761904,0.3048688763216833,0.0739620291468599,245,1.0
0,0,Sales,2,LifeSci,2190,2,Scientist,86210,17,5,1,5,0,0,1,3,3,3,3,6.379191176470588,0.2935752287189589,0.0578164119559373,238,0.0
0,1,R&D,3,LifeSci,2191,2,SalesExec,45770,11,15,3,12,11,8,2,3,3,2,3,6.479356113435612,0.3222866223559062,0.0407470665674522,239,0.0
0,1,R&D,3,LifeSci,2192,1,Scientist,45530,18,10,2,8,7,7,2,3,3,4,3,7.1769491927825255,0.3054808021510362,0.069787763555988,234,0.0042735042735042
1,2,R&D,2,Medical,2193,2,MfgDir,53960,17,3,2,1,0,0,3,4,4,1,3,7.673500228623685,0.300330546416705,0.0660931960051538,243,0.139917695473251
1,2,R&D,2,Medical,2194,1,MfgDir,67960,13,5,2,4,3,2,4,3,2,3,3,9.072801783264746,0.2918967713513891,0.0748050039138387,243,1.0
0,2,R&D,3,Medical,2195,2,SalesRep,76250,15,4,2,4,0,3,4,3,3,2,3,6.375856481481482,0.3021833390005303,0.0923869463103827,240,0.0
0,1,R&D,4,Other,2196,2,LabTech,74120,24,14,4,14,4,11,3,4,4,3,4,7.906698939603504,0.2829702800314417,0.0464215003327855,241,0.3609958506224066
0,1,R&D,3,LifeSci,2197,2,HealthRep,111590,12,5,2,5,0,4,3,1,3,3,3,6.683007544581619,0.317631659580274,0.0652823249674853,243,0.0
1,1,R&D,2,LifeSci,2198,2,SalesExec,49600,15,10,3,10,6,7,4,3,2,2,3,10.88627205531712,0.28925793067206,0.0604619224723405,233,1.0
0,1,R&D,4,Tech,2199,2,HealthRep,104750,11,8,3,5,1,4,1,4,4,3,3,10.322546695402298,0.2976102512013966,0.0435284301736294,232,1.0
0,2,R&D,3,Medical,2200,2,SalesExec,148140,11,14,2,4,3,2,2,2,3,2,3,7.07558970856102,0.3029693721377202,0.0527635656470453,244,0.0
0,2,R&D,3,LifeSci,2201,4,SalesExec,191410,12,12,2,6,3,3,4,4,2,3,3,10.66936308693631,0.3120597477215549,0.048269924028418,239,1.0
0,1,R&D,2,Medical,2202,1,HealthRep,54050,15,8,3,6,1,3,3,3,3,4,3,10.39074152542373,0.3131531452436616,0.0465200217692073,236,1.0
0,2,R&D,3,Medical,2203,1,SalesExec,87930,17,8,2,5,1,2,2,4,4,3,3,7.778146961063628,0.2997092806996932,0.0745479271777659,234,0.2222222222222222
0,1,R&D,4,Medical,2204,5,ResearchDir,191890,12,4,3,3,1,2,3,2,2,3,3,10.395856950067476,0.3136105176243035,0.0622636953108403,247,1.0
0,0,R&D,2,LifeSci,2205,2,SalesExec,38750,15,13,3,6,0,5,3,3,3,3,3,6.594622175141243,0.3149070749406035,0.0837771205179048,236,0.0
0,1,R&D,4,LifeSci,2206,1,SalesExec,22160,13,6,2,3,1,2,1,3,2,2,3,7.208837844254512,0.2904194939299504,0.0699205048834305,234,0.0042735042735042
0,2,R&D,1,LifeSci,2207,2,SalesExec,117130,14,24,2,5,0,2,4,3,2,3,3,9.086195856873823,0.2859799350615024,0.0918588571126571,236,1.0
0,1,R&D,2,Medical,2208,1,LabTech,78610,14,20,1,20,1,8,1,3,1,3,3,9.686829297245962,0.3095149937207497,0.0674143412778324,234,1.0
0,1,R&D,4,LifeSci,2209,1,HR,37080,16,6,2,6,4,4,4,4,3,3,3,10.314973708276176,0.3145107419753376,0.055443029725072,243,1.0
1,1,R&D,5,LifeSci,2210,1,Scientist,137700,18,8,3,8,7,7,4,3,3,4,3,10.004661835748792,0.3156712859995936,0.0786856803510386,230,1.0
0,1,R&D,2,Other,2211,3,LabTech,53040,20,5,2,4,1,1,1,4,3,3,4,6.323119288119289,0.3021691622974249,0.0895652881033295,231,0.0
0,1,Sales,3,Marketing,2212,3,Scientist,26420,13,21,3,20,0,9,3,1,3,3,3,6.129594856865599,0.3021225904091755,0.0723387807774205,229,0.0
0,1,R&D,2,LifeSci,2213,1,HealthRep,27590,18,12,6,5,0,4,3,1,1,3,3,6.50694675925926,0.2985991861777998,0.0633986271653198,240,0.0
0,1,R&D,5,LifeSci,2214,2,Manager,68040,13,8,1,3,0,2,1,3,3,3,3,7.4681828193832605,0.2931882050256939,0.072699293310729,227,0.0352422907488986
0,2,R&D,4,Medical,2215,2,ResearchDir,61420,15,10,2,2,2,2,3,4,3,3,3,7.665282466010314,0.2989131404794193,0.0673055450070801,237,0.1434599156118143
0,1,R&D,4,Medical,2216,2,SalesExec,25000,14,7,2,3,0,2,1,4,2,1,3,7.995907331511839,0.2943531650602932,0.0598134036645368,244,0.4877049180327868
0,1,R&D,4,LifeSci,2217,1,Scientist,63890,22,8,2,7,0,7,3,1,3,2,4,6.798512802926383,0.285833374363266,0.0456161090850809,243,0.0
0,1,Sales,3,LifeSci,2218,1,LabTech,111030,12,10,5,10,0,9,2,1,2,2,3,6.206890838206628,0.3079310728495065,0.0666483330659159,228,0.0
1,2,Sales,5,Medical,2219,2,HealthRep,23420,18,20,2,4,1,3,1,1,3,3,3,7.049729052823316,0.2992488085900393,0.0718240281829208,244,0.0
1,2,Sales,2,Marketing,2220,2,LabTech,68110,15,9,2,8,7,7,3,4,3,3,3,8.612993956299395,0.3057825048688902,0.0368077823038054,239,0.9790794979079498
0,1,Sales,3,Medical,2221,2,Manager,22970,18,29,2,20,12,7,4,4,2,2,3,6.248981481481481,0.2879539760008745,0.0678278589734528,240,0.0
0,1,Sales,3,LifeSci,2222,2,LabTech,24500,12,32,2,9,1,5,4,1,3,3,3,10.56941384180791,0.3128926716739433,0.0564184600301169,236,1.0
0,1,R&D,3,LifeSci,2223,3,Scientist,50930,16,31,3,7,0,0,2,4,4,3,3,7.494744680851063,0.3026089237162747,0.0732269277420358,235,0.051063829787234
0,1,R&D,3,Medical,2224,2,SalesExec,53090,13,15,5,5,0,1,1,2,3,3,3,9.39877822944896,0.2984624573084053,0.0683199289025821,246,1.0
1,2,Sales,3,LifeSci,2225,2,Manager,30570,19,1,3,1,0,0,2,3,3,3,3,7.304688232536335,0.279016277063321,0.0613289325830253,237,0.0126582278481012
0,1,Sales,3,LifeSci,2226,3,SalesExec,51210,13,8,4,3,0,2,4,1,3,3,3,7.491903248587571,0.3089065177978974,0.0644146842655231,236,0.0423728813559322
0,1,R&D,3,Medical,2227,1,LabTech,168560,12,9,3,3,1,0,1,2,3,3,3,7.301046647913737,0.2818614202415607,0.0866138743073845,237,0.0
0,2,Sales,1,Marketing,2228,5,Manager,26860,11,10,3,4,1,3,4,1,3,4,3,7.592990664845173,0.2919505257952977,0.0810223119038133,244,0.081967213114754
1,1,Sales,3,Tech,2229,1,Scientist,61800,14,1,2,1,0,0,1,2,4,1,3,8.002105442176871,0.2787105307719422,0.0645417057439011,245,0.5102040816326531
0,1,HR,4,Medical,2230,4,SalesExec,66320,16,6,3,5,1,4,2,1,4,3,3,7.18484126984127,0.2913556640536068,0.0523062161686294,245,0.0
0,1,Sales,3,Marketing,2231,2,Scientist,35050,12,10,2,10,1,8,1,4,2,2,3,6.319475172074729,0.2839098288008902,0.051244693826742,226,0.0
0,1,R&D,3,Other,2232,3,ResearchDir,63970,14,11,3,3,0,2,3,1,2,3,3,7.314436376210235,0.3080773633014411,0.0639723101021851,241,0.0124481327800829
0,1,R&D,4,LifeSci,2233,2,SalesExec,62740,14,17,0,6,1,2,1,4,2,3,3,7.791398225957049,0.279595364854458,0.0506242349743703,238,0.1974789915966386
1,1,Sales,4,LifeSci,2234,2,Scientist,198590,19,6,3,3,2,2,1,1,3,2,3,7.192815217391304,0.294571844504062,0.0717445792538621,230,0.0
0,0,Sales,4,Medical,2235,1,HealthRep,75870,22,7,5,6,1,3,3,3,1,3,4,7.562411616161616,0.2886660623359486,0.043447388286973,242,0.0702479338842975
0,1,R&D,4,Other,2236,2,SalesRep,42580,16,5,2,3,1,0,1,1,4,3,3,6.6068304221251815,0.3052774470979976,0.066481769322651,229,0.0
0,1,R&D,2,Medical,2237,2,LabTech,43640,11,26,3,20,5,6,1,3,4,3,3,6.341896551724139,0.2955358984733302,0.0855570416886376,232,0.0
0,1,R&D,1,Other,2238,1,MfgDir,43350,15,5,5,5,0,3,4,3,3,3,3,9.69560841205578,0.3164071009725163,0.0738421017051606,247,1.0
0,1,Sales,3,Marketing,2239,1,Scientist,53260,14,7,2,4,0,3,4,4,2,3,3,7.510473995271868,0.3119224158707029,0.0530229151651642,235,0.0595744680851063
0,1,R&D,2,Medical,2240,1,SalesExec,32800,13,7,3,5,0,2,4,2,2,3,3,6.132323959762231,0.3137794898234795,0.0875205882987909,243,0.0
0,1,R&D,3,Medical,2241,3,SalesExec,54850,17,7,2,4,0,3,2,3,2,3,3,10.50124360762436,0.3097452529525746,0.0517605228233466,239,1.0
0,0,Sales,2,LifeSci,2242,1,SalesExec,43420,11,11,6,8,0,7,3,3,4,2,3,6.365344868173258,0.2915829279954976,0.0591108612164981,236,0.0
0,1,R&D,3,Medical,2243,2,HR,27820,19,13,5,13,9,9,1,4,3,3,3,6.728463693957114,0.2740617128017357,0.043613058155263,228,0.0
1,1,R&D,1,Medical,2244,1,MfgDir,59800,11,28,2,7,4,3,1,4,4,3,3,6.68452657004831,0.308930926574779,0.0958941797249662,230,0.0
1,0,R&D,4,Medical,2245,2,MfgDir,43810,15,11,1,1,0,0,1,1,4,2,3,9.3863808870599,0.2981651039539698,0.0689566902856917,243,1.0
1,2,Sales,3,Medical,2246,2,SalesExec,25720,13,10,3,10,4,7,3,2,3,3,3,6.794415866483768,0.2935937976391657,0.0373239566681444,243,0.0
0,1,Sales,2,Marketing,2247,1,SalesExec,38330,14,24,1,7,0,7,2,1,3,3,3,10.508590277777778,0.279077374028028,0.0723589274925949,240,1.0
0,1,R&D,4,LifeSci,2248,3,HR,42440,13,8,3,3,0,2,4,2,3,3,3,6.730294540229885,0.3265255228399272,0.084389716705988,232,0.0
1,2,R&D,4,LifeSci,2249,1,LabTech,65000,23,7,5,2,2,2,2,4,1,3,4,10.276630532971996,0.2925817734908906,0.0739964462573353,246,1.0
0,1,R&D,2,LifeSci,2250,1,Scientist,184300,12,10,5,3,1,2,2,4,4,3,3,10.565856774496014,0.3115011754227939,0.0847885792946675,237,1.0
0,1,R&D,3,Tech,2251,2,Scientist,16010,12,15,3,2,2,2,3,1,3,3,3,7.085850767085077,0.3349504483520436,0.0676609177897031,239,0.00418410041841
1,1,R&D,4,Medical,2252,2,Scientist,26940,16,2,3,2,2,2,1,3,3,3,3,7.422883428300095,0.3033337127941461,0.0580899856950325,234,0.0256410256410256
0,0,R&D,4,Other,2253,1,SalesExec,31490,15,16,1,9,4,8,4,2,3,2,3,7.985139470013947,0.2835083137140095,0.0730335882125543,239,0.4853556485355648
0,1,R&D,2,Tech,2254,1,Scientist,176390,13,6,0,5,1,3,4,1,3,3,3,6.513891156462586,0.2879609182810994,0.0530192340239521,245,0.0
0,0,R&D,3,LifeSci,2255,1,LabTech,23190,18,7,4,5,0,3,3,3,3,2,3,6.589474506974508,0.2838111228503213,0.04729520756969,231,0.0
0,1,R&D,4,Tech,2256,2,Manager,116910,20,35,2,9,8,8,4,2,2,3,4,6.901845760233918,0.2929870343369375,0.0729051772193391,228,0.0
0,1,R&D,3,LifeSci,2257,3,LabTech,53240,19,20,2,3,1,2,1,3,2,1,3,6.786344907407408,0.2900319100163293,0.0668191630652806,240,0.0
0,1,R&D,4,LifeSci,2258,3,LabTech,167520,18,8,3,3,1,2,3,3,4,3,3,6.50914847161572,0.3072192061501479,0.0800276130911378,229,0.0
0,1,R&D,1,Other,2259,3,Scientist,52280,13,6,2,5,1,3,4,2,2,4,3,6.917345545977012,0.2890645413052024,0.0504684356938768,232,0.0
0,2,HR,3,Medical,2260,2,SalesExec,27000,14,5,2,4,0,3,4,1,3,3,3,7.285915103415103,0.3073365967085986,0.079124738187104,231,0.0129870129870129
0,1,R&D,4,LifeSci,2261,1,SalesRep,192460,15,15,5,13,3,12,4,1,3,3,3,6.873781435756745,0.2951080209309554,0.049972175096725,243,0.0
0,1,Sales,2,Tech,2262,1,LabTech,25060,22,4,3,2,2,2,4,3,2,3,4,6.1275962000962005,0.2884751288957202,0.0509808633461297,231,0.0
0,2,R&D,4,Medical,2263,1,SalesExec,60620,22,12,2,12,5,8,1,4,3,3,4,7.286386583679115,0.2977397946767782,0.0618320805723172,241,0.0124481327800829
0,2,R&D,3,LifeSci,2264,5,MfgDir,43820,16,11,2,1,0,0,1,3,2,3,3,7.600639124293786,0.2998223007337527,0.0763837410471315,236,0.0932203389830508
0,0,R&D,3,LifeSci,2265,1,MfgDir,21430,17,1,2,1,0,0,3,3,2,3,3,6.1728382147838206,0.2968784218307623,0.0768198305302516,239,0.0
0,1,Sales,1,LifeSci,2266,3,Scientist,61620,14,13,5,12,2,8,2,3,2,2,3,7.604345067049809,0.2970734970344936,0.0638711655111103,232,0.0818965517241379
0,1,R&D,3,Tech,2267,2,SalesExec,50940,15,29,5,8,0,7,3,2,3,3,3,6.907296539961013,0.2860068305034459,0.0678839806303584,228,0.0
0,2,R&D,4,Medical,2268,2,SalesRep,68770,20,16,3,14,6,9,2,1,2,3,4,6.293506172839506,0.3065580039321879,0.0579890604913847,225,0.0
